koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,target,koi_disposition,kepid
1.815632406,3.35773,61573.6,108.78,1.04,1413.9,3429.0,32652.55,9954.0,4.07,2.408,0,FALSE POSITIVE,6363494
205.5833309,6.0353,24872.0,42.69,1.215,216.1,323.0,2.58,6328.0,4.516,0.915,0,FALSE POSITIVE,2576107
4.309067482,2.21,23647.0,101.41,1.993,82.0,882.0,142.6,4897.0,4.526,0.789,0,FALSE POSITIVE,9532421
36.4721523,2.673,52.6,0.7,0.738,7.7,527.0,18.29,5853.0,4.529,0.895,0,FALSE POSITIVE,6936966
111.0396205,25.751,9356.2,8.6,0.851,201.9,335.0,2.97,5470.0,4.509,0.777,0,FALSE POSITIVE,5653849
3.187087241,7.2897,129093.0,928.96,0.665,197.0,4037.0,62743.06,4599.0,2.137,23.673,0,FALSE POSITIVE,2437060
1.023470248,2.3804,129526.0,100.39,1.409,262.2,1807.0,2522.39,5780.0,4.438,1.0,0,FALSE POSITIVE,8127648
0.875267982,1.6038,11701.0,39.19,1.258,44.9,1910.0,3157.34,5821.0,4.402,0.898,0,FALSE POSITIVE,11564013
5.55260695,4.1178,727.6,2674.69,1.174,60.7,6436.0,404932.04,3306.0,0.273,116.965,0,FALSE POSITIVE,9405541
2.347479696,26.25,81996.0,60.5,1.051,261.1,1502.0,1207.51,5891.0,4.305,1.138,0,FALSE POSITIVE,8906045
1.13353095,3.17,18.5,0.49,0.117,11.1,2006.0,3840.87,6318.0,4.36,1.121,0,FALSE POSITIVE,7031638
0.890745373,1.9215,120034.0,36.92,0.599,239.6,1892.0,3015.62,5780.0,4.438,1.0,0,FALSE POSITIVE,7296094
440.7843755,21.693,2579.0,7.23,0.424,181.0,308.0,2.14,6340.0,4.163,1.393,1,CONFIRMED,5437945
2.723858181,1.4313,5497.0,7.13,0.913,23.8,900.0,154.53,4416.0,4.57,0.733,0,FALSE POSITIVE,12009347
0.635441862,1.9827,147609.0,56.3,0.872,317.1,2118.0,4750.98,5780.0,4.438,1.0,0,FALSE POSITIVE,4037163
3.255189932,2.7117,119.2,1.39,0.447,38.3,1390.0,880.52,5807.0,4.23,1.256,0,FALSE POSITIVE,5535890
2.531140101,20.399,11786.5,32.12,1.249,304.2,1100.0,346.06,5325.0,4.607,0.75,0,FALSE POSITIVE,5215980
0.938750221,1.3568,280.7,1.46,0.013,47.4,1676.0,1874.28,5497.0,4.527,0.886,1,CONFIRMED,9353742
2.992704682,1.2585,361.1,7.86,0.647,39.9,2328.0,6932.19,5908.0,3.497,3.915,0,FALSE POSITIVE,9178185
6.12810722,2.824,2336.0,39.52,1.159,17.5,1513.0,1237.9,7245.0,4.158,1.667,0,FALSE POSITIVE,6290382
2.115511511,8.5116,25805.0,36.16,1.278,153.3,897.0,152.34,4188.0,4.615,0.661,0,FALSE POSITIVE,3327992
2.446736567,5.0201,415859.0,71.52,0.477,1037.3,1351.0,788.17,5780.0,4.438,1.0,0,FALSE POSITIVE,5649206
21.3779536,24.872,255244.0,173.18,0.0,101.9,1062.0,300.32,4905.0,3.3,3.484,0,FALSE POSITIVE,5193384
4.350460215,2.5276,50424.0,533.08,4.203,247.2,1472.0,1107.34,6585.0,4.208,1.416,0,FALSE POSITIVE,5181804
22.77194512,10.1995,30246.0,251.93,1.263,208.6,1254.0,584.54,5073.0,3.02,4.61,0,FALSE POSITIVE,10491544
67.844689,11.757,211.2,2.65,0.368,18.9,592.0,29.08,5878.0,4.005,1.812,1,CONFIRMED,9101496
27.3214242,4.836,279.6,3.61,0.983,14.9,705.0,58.35,5592.0,4.115,1.451,1,CONFIRMED,11450414
9.84883968,5.7425,22012.0,63.42,1.25,236.6,1134.0,390.19,6938.0,4.281,1.31,0,FALSE POSITIVE,4937143
10.23335969,7.55,,,,,,,,,,0,FALSE POSITIVE,8719324
227.6625222,5.5072,13894.8,44.24,1.25,227.5,319.0,2.46,6124.0,4.414,1.007,0,FALSE POSITIVE,11241814
1.06100873,2.6715,6367.1,9.14,0.882,174.9,1568.0,1434.99,5080.0,4.417,0.947,0,FALSE POSITIVE,5036537
0.623393802,1.40392,30192.2,28.21,1.137,867.8,1379.0,849.08,4330.0,4.628,0.639,0,FALSE POSITIVE,9837083
0.65355361,1.63,4595.9,22.95,1.226,217.4,1437.0,1004.07,4550.0,4.622,0.66,1,CONFIRMED,12557548
2.3702932,1.666,224.8,1.29,0.003,7.0,1256.0,588.1,5668.0,4.545,0.868,1,CONFIRMED,3657758
0.566793534,4.714,92.4,122.64,0.06,40.4,14667.0,10947554.55,3420.0,0.269,138.056,0,FALSE POSITIVE,7031726
1.873380717,10.1083,538716.0,89.79,0.27,1513.7,1669.0,1830.27,5992.0,4.283,1.171,0,FALSE POSITIVE,3338660
1.87337894,9.1328,5444.0,51.11,0.883,223.1,2925.0,17342.01,4740.0,2.9,5.721,0,FALSE POSITIVE,3338674
7.50023955,2.916,273.2,21.06,1.194,29.0,901.0,155.6,5849.0,4.517,0.919,0,FALSE POSITIVE,5546277
23.6270348,11.481,8433.0,21.71,1.096,78.4,560.0,23.17,5305.0,4.477,0.857,0,FALSE POSITIVE,8258160
0.716709897,0.7466,932.5,66.73,1.182,47.6,3124.0,22605.13,5173.0,3.471,2.742,0,FALSE POSITIVE,9752982
2.248063246,5.1297,631.7,30.38,1.225,87.9,1566.0,1421.38,6325.0,4.409,1.112,0,FALSE POSITIVE,4666008
63.3278636,47.0744,11515.0,54.17,0.003,619.6,896.0,152.49,4919.0,2.979,5.198,0,FALSE POSITIVE,8430105
219.3215562,12.4124,3628.7,6.11,0.244,93.8,313.0,2.27,6063.0,4.476,1.012,1,CONFIRMED,9517393
245.4382021,14.502,11311.6,19.17,1.001,844.7,289.0,1.66,5637.0,4.383,0.99,0,FALSE POSITIVE,8052474
178.4129899,2.9298,37510.0,33.24,0.936,535.1,361.0,4.0,6078.0,4.346,1.148,0,FALSE POSITIVE,3534118
178.44973004,12.86,,,,,,,,,,0,FALSE POSITIVE,3534118
2.192004364,3.075,99583.0,37.56,1.003,298.7,1118.0,369.54,5306.0,4.642,0.687,0,FALSE POSITIVE,2441161
3.900109346,3.9037,126194.0,40.37,0.733,448.0,1160.0,427.83,5791.0,4.424,0.969,0,FALSE POSITIVE,3231120
1.471060209,4.3708,148439.0,165.15,0.895,563.0,3693.0,43941.18,8749.0,3.806,2.911,0,FALSE POSITIVE,12216706
0.73553763,2.0,,,,,,,,,,0,FALSE POSITIVE,12216706
213.3990406,6.5043,13929.5,35.2,0.981,370.9,468.0,11.32,6960.0,4.069,1.83,0,FALSE POSITIVE,10735331
6.40802979,2.9288,7784.1,51.44,1.287,108.2,1157.0,424.01,6261.0,4.293,1.194,0,FALSE POSITIVE,7763269
0.962835804,4.9844,14328.4,458.02,0.836,209.2,7100.0,602806.92,3982.0,1.464,32.244,0,FALSE POSITIVE,5471606
4.639602084,3.4636,25079.0,19.96,0.634,131.0,1285.0,643.95,6078.0,4.223,1.194,0,FALSE POSITIVE,11200405
2.991885335,7.4319,1356.9,3.94,0.95,160.2,1209.0,505.77,5750.0,4.464,0.839,0,FALSE POSITIVE,5475736
1.327471395,5.2334,5673.8,7.08,0.897,218.7,1395.0,892.4,5232.0,4.519,0.777,0,FALSE POSITIVE,9049673
0.566792595,2.637,19.9,0.5,0.068,9.4,2548.0,10020.28,6277.0,4.322,1.121,0,FALSE POSITIVE,7031898
1.247156944,2.6779,134761.0,26042.9,25.224,92.4,4120.0,68223.38,4770.0,2.605,9.67,0,FALSE POSITIVE,9593759
2.119100054,8.2163,1651.1,34.34,1.247,195.7,1571.0,1435.29,6292.0,4.426,1.078,0,FALSE POSITIVE,5020044
1.466535757,0.8222,1346.4,4.28,0.824,86.1,1671.0,1849.31,5888.0,4.387,1.02,0,FALSE POSITIVE,11560037
8.870415578,1.2864,873.1,39.46,1.206,43.8,1151.0,414.26,6022.0,4.027,1.514,0,FALSE POSITIVE,11911561
1.49131759,4.721,25.8,1.26,0.467,10.3,2475.0,8873.77,6014.0,3.782,2.429,0,FALSE POSITIVE,6547322
19.57783279,1.9857,432.6,1.96,0.694,37.2,621.0,35.14,5620.0,4.533,0.884,1,CONFIRMED,3440118
3.04476607,9.568,272.6,15.7,1.159,67.0,1126.0,379.01,5627.0,4.568,0.818,0,FALSE POSITIVE,9159265
70.9672087,6.9623,784.7,2.84,0.545,69.3,438.0,8.66,5818.0,4.464,0.986,1,CONFIRMED,4472818
4.45543346,5.116,245681.0,51.69,0.469,508.6,1106.0,354.27,5780.0,4.438,1.0,0,FALSE POSITIVE,5816806
14.323889947,4.83729,69071.6,45.93,1.073,834.3,720.0,63.62,5853.0,4.529,0.895,0,FALSE POSITIVE,6531496
20.427232317,3.46429,121813.0,601.32,5.499,526.6,749.0,74.27,6167.0,4.354,1.121,0,FALSE POSITIVE,9661869
105.6552651,9.39,1366.9,4.22,0.371,42.3,407.0,6.51,5741.0,4.331,1.136,1,CONFIRMED,9411166
4.029803201,4.4301,191073.0,47.58,0.17,352.3,1233.0,545.64,6024.0,4.385,1.078,0,FALSE POSITIVE,3097352
1.303858554,4.36797,126636.0,73.29,0.928,904.0,2080.0,4438.11,6282.0,4.207,1.343,0,FALSE POSITIVE,6066379
3.18899015,2.722,66.2,0.98,0.526,18.4,1309.0,693.65,5700.0,4.327,1.176,1,CONFIRMED,12154526
1.570518376,3.2035,2213.2,450.76,1.295,76.7,4106.0,67267.85,5314.0,2.782,11.82,0,FALSE POSITIVE,3459199
115.9943364,2.4136,37571.0,13.66,0.028,102.4,265.0,1.16,4530.0,4.566,0.735,0,FALSE POSITIVE,6973796
0.623441636,1.46001,19340.5,29.19,1.2127,164.7,1711.0,2025.22,5319.0,4.612,0.654,0,FALSE POSITIVE,12023089
14.5417471,5.6067,1088.6,163.25,1.214,71.2,1494.0,1176.23,5032.0,3.042,5.922,0,FALSE POSITIVE,6286155
2.81753381,2.1551,3836.0,52.91,1.373,39.3,1494.0,1180.61,6313.0,4.325,1.098,0,FALSE POSITIVE,7831363
0.762132307,1.22,63.7,0.75,0.399,11.5,1872.0,2913.14,5594.0,4.489,0.934,1,CONFIRMED,8804845
56.6993107,7.0706,5824.7,539.16,1.264,76.3,1261.0,598.36,4727.0,2.497,13.547,0,FALSE POSITIVE,4663185
161.252247,23.467,2185.9,4.49,0.892,84.1,303.0,2.0,5555.0,4.502,0.811,0,FALSE POSITIVE,5305471
0.867719291,6.323,2651.8,37.79,1.27,157.1,2106.0,4662.2,6220.0,4.398,1.056,0,FALSE POSITIVE,5560830
0.84112187,2.0431,75070.0,39.34,1.0871,89.7,1514.0,1240.91,5048.0,4.571,0.707,0,FALSE POSITIVE,8211824
0.828326025,1.42721,10718.0,49.67,1.3292,164.5,1845.0,2739.59,5400.0,4.382,0.978,0,FALSE POSITIVE,5980800
1.219324537,4.7501,379055.0,60.62,0.489,241.0,1569.0,1432.21,5455.0,4.458,0.897,0,FALSE POSITIVE,9592850
2.401751509,2.0835,25044.0,268.75,5.25,83.1,888.0,146.91,4577.0,4.688,0.557,0,FALSE POSITIVE,6227560
36.97709537,5.2063,217145.0,59.66,0.75,204.9,546.0,21.08,5780.0,4.438,1.0,0,FALSE POSITIVE,5866104
16.371883638,3.44467,65927.0,70.73,1.066,639.8,840.0,117.9,5642.0,4.114,1.415,0,FALSE POSITIVE,8256044
2.617284592,9.5545,231450.0,162.67,0.743,1215.2,2013.0,3885.11,5510.0,3.641,2.649,0,FALSE POSITIVE,8780968
10.14873521,5.603,116125.0,71.11,0.965,250.9,1045.0,281.19,6366.0,4.239,1.296,0,FALSE POSITIVE,6960446
2.897436854,3.2833,289807.0,64.69,0.642,274.2,1277.0,627.44,5780.0,4.438,1.0,0,FALSE POSITIVE,8264097
5.546083089,2.717,2211.0,22.27,0.902,56.4,2336.0,7027.09,7358.0,3.538,4.037,1,CONFIRMED,7515679
6.87366398,7.0845,9766.9,12.01,0.958,143.2,859.0,128.52,5662.0,4.575,0.805,0,FALSE POSITIVE,9674592
6.87366412,4.85,,,,,,,,,,0,FALSE POSITIVE,9674592
0.668483494,2.4129,722770.0,138.76,0.773,334.3,2082.0,4439.53,5780.0,4.438,1.0,0,FALSE POSITIVE,10879213
1.070272827,4.2844,9886.5,28.73,1.269,284.0,1224.0,528.52,4628.0,4.651,0.653,0,FALSE POSITIVE,5650314
0.977170246,3.4842,151.1,5.08,0.646,94.5,3226.0,25506.22,5596.0,3.48,3.938,0,FALSE POSITIVE,6962901
1.135930136,4.5036,27247.4,52.05,1.282,551.7,1836.0,2683.57,6247.0,4.489,0.954,0,FALSE POSITIVE,8302302
1.801863222,7.2492,262582.0,145.36,0.681,463.4,2721.0,12930.1,7479.0,3.919,2.324,0,FALSE POSITIVE,10581918
54.77145968,37.1871,7224.8,34.32,0.637,751.1,777.0,86.12,5145.0,3.466,3.866,0,FALSE POSITIVE,3851949
1.674690886,2.0179,527.4,29.78,1.212,118.6,1813.0,2558.96,6397.0,4.331,1.157,0,FALSE POSITIVE,9097892
161.515617,6.548,2215.3,2.88,0.001,25.2,211.0,0.47,4243.0,4.637,0.641,1,CONFIRMED,9351316
2.112405306,2.5845,489.0,19.01,1.207,42.2,1225.0,533.2,5562.0,4.601,0.756,0,FALSE POSITIVE,4579313
1.870990236,1.8432,642.6,26.1,1.193,37.4,1668.0,1824.38,6384.0,4.419,1.086,0,FALSE POSITIVE,11614528
5.56648691,10.931,694.9,43.67,0.935,103.6,2618.0,11089.75,4694.0,2.564,12.701,0,FALSE POSITIVE,8848288
1.33253834,3.737,62.4,0.64,0.164,9.7,1453.0,1051.03,5520.0,4.572,0.818,0,FALSE POSITIVE,6590307
1.241483276,2.195,141.0,27.25,1.227,32.0,1847.0,2761.35,6140.0,4.394,1.053,0,FALSE POSITIVE,5308419
3.01551943,3.1713,159584.0,155.81,0.851,367.3,1837.0,2692.16,5299.0,3.672,2.761,0,FALSE POSITIVE,6312521
2.112395777,2.7714,262602.0,115.26,1.285,243.2,1419.0,957.45,5780.0,4.438,1.0,0,FALSE POSITIVE,4579321
14.8444836,6.091,177.9,2.49,0.149,10.5,1092.0,336.06,6642.0,4.057,1.846,1,CONFIRMED,5202905
2.252417903,1.9767,32296.0,27.09,1.198,129.5,782.0,88.43,3979.0,4.699,0.544,0,FALSE POSITIVE,1575690
2.900613144,3.7357,165475.0,38.63,0.334,617.7,1289.0,650.9,5977.0,4.472,0.931,0,FALSE POSITIVE,4386047
174.7697122,2.3569,68139.0,38.79,1.036,100.4,294.0,1.77,5704.0,4.575,0.804,0,FALSE POSITIVE,5103998
31.43284649,5.3541,178874.0,57.21,0.815,154.0,577.0,26.19,5780.0,4.438,1.0,0,FALSE POSITIVE,9655858
9.72675447,19.6214,6641.6,995.22,4.676,366.4,1363.0,815.99,6327.0,3.84,2.433,0,FALSE POSITIVE,10275880
8.096939227,2.8833,142891.0,68.48,0.786,177.9,1194.0,481.48,6572.0,4.208,1.418,0,FALSE POSITIVE,2166200
0.64234865,2.1184,39597.0,25.76,0.966,231.7,1829.0,2653.37,5441.0,4.553,0.791,0,FALSE POSITIVE,3547315
130.4194187,4.165,2290.9,57.51,1.258,90.4,473.0,11.79,5770.0,3.946,1.685,0,FALSE POSITIVE,6933781
1.78526527,6.2233,1733.1,41.19,1.262,123.1,1815.0,2563.99,6505.0,4.342,1.228,0,FALSE POSITIVE,6148271
4.8591441,3.8588,2183.6,6.9,0.932,81.6,1303.0,681.41,6586.0,4.361,1.207,0,FALSE POSITIVE,5386904
5.95077813,5.6,761.8,32.26,0.881,71.9,2366.0,7394.55,5122.0,2.886,9.828,0,FALSE POSITIVE,2997178
99.673478,0.968,2496.0,576.14,11.6846,12.6,262.0,1.11,4932.0,4.777,0.492,0,FALSE POSITIVE,8956206
0.955297055,1.7405,846.1,18.16,1.193,67.3,1550.0,1367.42,5319.0,4.548,0.734,0,FALSE POSITIVE,8260198
280.476576,32.24,651.2,3.16,0.974,38.7,268.0,1.22,5869.0,4.528,0.892,0,FALSE POSITIVE,10733174
152.8255989,22.688,2173.5,34.85,0.409,98.9,734.0,68.47,4991.0,2.933,7.506,0,FALSE POSITIVE,8564976
2.41660149,1.9699,83.6,0.92,0.035,33.7,1343.0,770.05,5705.0,4.444,1.026,1,CONFIRMED,11760860
4.252082243,2.7543,8290.5,33.14,1.268,254.8,1064.0,303.48,5802.0,4.492,0.794,0,FALSE POSITIVE,7910148
14.180228311,4.5344,172737.0,62.41,0.795,472.3,873.0,137.11,6289.0,4.33,1.142,0,FALSE POSITIVE,12459731
282.5253558,10.7965,9746.4,8.98,0.248,696.0,264.0,1.15,5725.0,4.506,0.913,1,CONFIRMED,12735740
1.87887673,6.60887,824392.0,148.25,0.441,3176.9,1846.0,2750.37,6569.0,4.281,1.235,0,FALSE POSITIVE,4678875
17.79391159,4.3194,93395.0,33.3,0.692,247.0,697.0,55.88,5780.0,4.438,1.0,0,FALSE POSITIVE,7812175
7.942583252,7.0612,88327.0,219.02,1.522,855.4,1285.0,644.35,5516.0,3.765,2.178,0,FALSE POSITIVE,7708193
15.85231085,4.8707,437862.0,679.44,6.286,252.4,725.0,65.17,5780.0,4.438,1.0,0,FALSE POSITIVE,5478083
2.415925551,9.7769,560970.0,300.82,0.511,1598.3,3329.0,29070.1,8796.0,3.711,3.278,0,FALSE POSITIVE,10857342
0.656201038,4.17901,174860.0,112.77,1.439,2065.8,2157.0,5094.25,6025.0,4.472,0.999,0,FALSE POSITIVE,5215700
2.617280959,9.661,3089.9,395.94,3.651,262.4,1689.0,1918.98,6432.0,4.207,1.345,0,FALSE POSITIVE,8780959
1.412524016,5.74859,175776.0,68.92,0.846,1475.4,1978.0,3627.17,6690.0,4.375,1.174,0,FALSE POSITIVE,5565486
5.77676732,6.822,5794.8,26.2,1.273,74.1,670.0,47.55,4401.0,4.621,0.645,0,FALSE POSITIVE,8453214
88.40678718,12.3079,1724.4,4.55,0.535,328.0,410.0,6.65,5611.0,4.388,1.073,1,CONFIRMED,8552719
3.635723653,2.1862,80.0,1.23,0.677,43.1,1478.0,1126.72,6422.0,4.249,1.295,0,FALSE POSITIVE,8556077
369.181947,3.239,913.0,2.6,0.021,9.9,245.0,0.85,5959.0,4.546,0.859,0,FALSE POSITIVE,7757698
45.3968385,4.477,1355.2,21.23,1.235,38.9,437.0,8.62,5649.0,4.633,0.705,0,FALSE POSITIVE,8625821
15.160166,5.856,307.9,2.09,0.228,26.1,821.0,107.59,5940.0,4.3,1.191,0,FALSE POSITIVE,8652999
2.63009438,11.226,388.9,25.55,1.195,69.4,1480.0,1135.97,6338.0,4.418,1.091,0,FALSE POSITIVE,12164770
9.40527028,2.076,470.9,25.39,1.212,20.7,938.0,182.72,6347.0,4.464,0.996,0,FALSE POSITIVE,9541322
4.15713766,1.808,77.0,1.17,0.121,9.2,1401.0,908.82,6470.0,4.301,1.324,0,FALSE POSITIVE,10470616
3.2136904,2.205,55.8,1.22,0.57,19.2,1591.0,1515.7,6184.0,4.151,1.579,0,FALSE POSITIVE,10362031
2.87066026,1.541,450.8,1.72,0.286,13.2,1196.0,484.17,5910.0,4.578,0.796,0,FALSE POSITIVE,6373680
31.24611088,4.76,,,,,,,,,,0,FALSE POSITIVE,10963242
82.37208458,6.35,,,,,,,,,,0,FALSE POSITIVE,9150827
0.991105114,2.2137,286389.0,36.87,0.623,273.8,1257.0,589.31,4769.0,4.673,0.578,0,FALSE POSITIVE,9957351
12.425580393,57.2012,1131.0,21.34,1.222,58.8,563.0,23.83,4594.0,4.58,0.743,0,FALSE POSITIVE,5385575
138.944022,10.611,530.2,2.57,0.195,28.0,384.0,5.13,6014.0,4.362,1.115,1,CONFIRMED,3732035
12.4260454,27.7691,582.1,2.64,0.967,55.7,706.0,58.88,5645.0,4.569,0.817,0,FALSE POSITIVE,5385697
12.4260002,30.1966,468.6,2.39,0.971,47.8,706.0,58.88,5645.0,4.569,0.817,0,FALSE POSITIVE,5385697
1.50650136,3.1126,66.9,0.8,0.556,41.9,1562.0,1403.44,5607.0,4.381,0.948,0,FALSE POSITIVE,8823833
1.179969562,1.9745,1109.3,120.02,1.244,277.9,2960.0,18136.88,5500.0,3.491,3.899,0,FALSE POSITIVE,5015913
10.10176739,2.1267,601.7,26.09,1.251,28.8,829.0,111.86,6058.0,4.54,0.867,0,FALSE POSITIVE,5103942
1.480283464,2.486,60.5,0.97,0.058,21.3,1822.0,2597.27,5897.0,4.25,1.259,1,CONFIRMED,5195172
15.420409367,2.3707,14759.2,16.62,0.955,268.5,661.0,45.03,5468.0,4.505,0.88,0,FALSE POSITIVE,8678664
9.97682072,3.4873,966.8,2.85,0.022,31.3,802.0,97.85,5500.0,4.416,0.928,1,CONFIRMED,8832512
61.4913415,9.627,3692.4,4.57,0.92,70.5,323.0,2.58,4796.0,4.656,0.598,0,FALSE POSITIVE,8892721
16.00351679,4.001,668.3,18.01,1.209,29.9,586.0,27.83,5283.0,4.594,0.695,0,FALSE POSITIVE,9042357
1.86390886,4.414,176.1,77.99,1.2,18.3,2902.0,16718.87,6689.0,3.594,3.381,0,FALSE POSITIVE,9115681
2.03743942,3.103,112.5,0.82,0.102,16.0,1299.0,673.94,5751.0,4.577,0.774,0,FALSE POSITIVE,10481045
332.74984,14.77,518.1,2.55,0.1296,8.7,302.0,1.97,6372.0,4.375,1.112,0,FALSE POSITIVE,8107034
45.60304785,8.35,,,,,,,,,,0,FALSE POSITIVE,3962751
2.4681015,2.83,172.8,1.22,0.689,22.1,1244.0,564.74,5516.0,4.466,0.872,0,FALSE POSITIVE,8582291
12.53449909,6.02,,,,,,,,,,0,FALSE POSITIVE,5110683
215.15218,19.97,264.2,1.36,0.2999,6.7,287.0,1.61,5914.0,4.563,0.828,0,FALSE POSITIVE,7967861
3.17275711,5.404,313.2,1.27,0.03,30.1,966.0,206.07,5058.0,4.61,0.739,0,FALSE POSITIVE,8179325
0.73619448,1.1148,247.3,1.84,0.689,27.2,2268.0,6218.56,6355.0,4.418,1.09,0,FALSE POSITIVE,5475494
10.18670759,7.498,261.2,0.95,0.677,35.5,477.0,12.29,3995.0,4.694,0.555,0,FALSE POSITIVE,9412445
365.994154,13.071,698.5,2.87,0.8353,23.8,263.0,1.14,6074.0,4.466,0.965,0,FALSE POSITIVE,7866914
0.54028956,3.619,293.5,21.45,1.181,58.4,2279.0,6356.72,5997.0,4.483,0.993,0,FALSE POSITIVE,6057684
2.49047468,2.2003,222.2,1.53,0.522,20.7,1413.0,940.43,6067.0,4.433,0.997,0,FALSE POSITIVE,5271608
2.17257963,1.5794,335.5,13.55,1.107,27.1,1518.0,1254.52,6038.0,4.34,0.971,0,FALSE POSITIVE,5357470
3.307669761,1.672,243.1,3.87,0.602,66.7,1840.0,2710.89,5959.0,3.829,2.382,0,FALSE POSITIVE,5443775
3.183961388,3.7875,39268.0,37.22,0.677,339.2,1615.0,1608.01,5716.0,3.963,1.76,0,FALSE POSITIVE,5527172
48.507991,8.984,288.9,2.06,0.944,11.4,511.0,16.08,6031.0,4.476,0.966,0,FALSE POSITIVE,7386391
0.759766456,5.323,480.5,29.02,1.238,73.0,2128.0,4850.1,6174.0,4.455,1.026,0,FALSE POSITIVE,5529643
1.219034472,2.151,6923.8,9.82,0.075,99.2,1845.0,2734.97,5833.0,4.333,1.192,0,FALSE POSITIVE,9366989
7.37339245,2.883,125.0,13.73,1.104,36.6,1098.0,344.18,6484.0,4.36,1.093,0,FALSE POSITIVE,9468717
4.70847097,6.0503,32622.1,19.58,0.418,607.2,1202.0,493.0,6214.0,4.391,1.061,0,FALSE POSITIVE,9528420
2.404556949,7.4918,408.7,4.69,0.97,147.1,1958.0,3474.41,6426.0,4.013,1.775,0,FALSE POSITIVE,9529744
2.972047661,1.198,5945.0,24.74,1.207,20.0,881.0,142.01,4491.0,4.58,0.711,0,FALSE POSITIVE,9674608
2.237180102,1.4734,493.8,1.75,0.374,23.3,1134.0,390.02,5080.0,4.538,0.793,0,FALSE POSITIVE,8495415
0.93374232,6.552,351.4,18.29,1.188,49.1,1638.0,1706.25,5553.0,4.577,0.806,0,FALSE POSITIVE,10341905
134.76308997,8.77,,,,,,,,,,0,FALSE POSITIVE,10336927
0.495434094,1.2496,287.9,1.57,0.009,57.2,2151.0,5088.43,5529.0,4.471,0.936,0,FALSE POSITIVE,12115188
8.48031302,5.988,107.0,2.74,0.765,20.2,1510.0,1229.56,6541.0,3.778,2.43,0,FALSE POSITIVE,9850957
5.40534383,2.32,,,,,,,,,,0,FALSE POSITIVE,12470954
0.882131829,6.8106,3620.9,8.13,0.968,70.6,1963.0,3510.31,6168.0,4.482,0.911,0,FALSE POSITIVE,11568224
0.489682339,1.7495,431674.0,37.47,0.441,628.2,1251.0,580.4,3898.0,4.735,0.53,0,FALSE POSITIVE,7938883
364.751562,13.057,1481.5,2.89,0.875,25.5,166.0,0.18,4386.0,4.629,0.63,1,CONFIRMED,9280239
2.189098506,5.1498,2533.7,29.7,1.258,194.9,1288.0,651.22,5681.0,4.551,0.859,0,FALSE POSITIVE,4544571
0.7088055,3.6789,17575.0,41.08,1.238,195.6,2035.0,4055.22,5989.0,4.5,0.908,0,FALSE POSITIVE,3245661
88.821421,9.35,393.7,234.99,1.6227,7.8,634.0,38.13,5081.0,3.484,3.365,0,FALSE POSITIVE,5618071
1.507761203,3.096,2773.7,31.77,1.292,153.1,1301.0,675.11,5069.0,4.53,0.818,0,FALSE POSITIVE,6312534
1.506019633,2.408,136.9,1.08,0.528,18.8,1628.0,1660.03,6065.0,4.454,0.896,0,FALSE POSITIVE,6470917
0.572513875,2.353,49.3,0.52,0.04,10.2,1779.0,2365.45,5171.0,4.576,0.76,0,FALSE POSITIVE,7431709
35.14578122,2.253,6789.4,32.5,1.276,86.8,480.0,12.6,5437.0,4.554,0.783,0,FALSE POSITIVE,6611330
3.690317047,1.3784,465.5,20.23,1.151,43.0,1280.0,634.09,6120.0,4.395,1.054,0,FALSE POSITIVE,6699368
105.9566815,6.9988,2286.4,3.79,0.322,51.8,324.0,2.59,5327.0,4.581,0.8,1,CONFIRMED,9886255
2.95600563,2.6717,76.1,0.81,0.408,35.5,1211.0,509.55,5668.0,4.472,0.916,0,FALSE POSITIVE,9973855
11.805707539,2.0494,2052.1,18.48,1.015,124.9,1153.0,417.85,6065.0,3.888,1.891,0,FALSE POSITIVE,10019399
25.3710555,3.739,78.6,1.43,0.742,8.3,779.0,87.17,6029.0,4.127,1.494,0,FALSE POSITIVE,7841368
8.58966893,6.962,429.6,155.18,0.012,47.5,4900.0,136317.25,3837.0,0.829,80.307,0,FALSE POSITIVE,10031707
4.468456599,1.4195,906.7,24.81,1.207,39.1,1081.0,321.94,5869.0,4.513,0.942,0,FALSE POSITIVE,10092312
0.933754669,4.048,89.3,1.48,0.728,43.2,2475.0,8881.31,6443.0,4.146,1.457,0,FALSE POSITIVE,10407054
86.79876649,2.99,,,,,,,,,,0,FALSE POSITIVE,10880007
164.57506747,9.57,,,,,,,,,,0,FALSE POSITIVE,8418129
1.71030803,2.718,216.0,1.32,0.282,21.0,1449.0,1039.18,5790.0,4.528,0.9,0,FALSE POSITIVE,6525185
79.9201319,4.482,1326.8,1.81,0.623,21.9,217.0,0.53,3812.0,4.767,0.476,0,FALSE POSITIVE,10812504
199.3113,6.43,383.6,1.64,0.689,6.5,278.0,1.42,5662.0,4.577,0.789,0,FALSE POSITIVE,8107115
157.82131,12.42,192.3,1.59,0.1495,6.9,377.0,4.75,6082.0,4.342,1.147,0,FALSE POSITIVE,10663411
2.28612573,12.408,301.6,22.63,1.188,45.3,1433.0,993.96,6063.0,4.476,1.012,0,FALSE POSITIVE,10090219
